t,i,k,hs02_desc,section,section_name,v,share
2002,398,081350,"Nuts, edible: mixtures of nuts or dried fruits of chapter 8",2,Vegetable products,5.863,7.696587317588076e-7
2002,398,090220,"Tea, green: (not fermented), in immediate packings of a content exceeding 3kg",2,Vegetable products,12.91,1.694745732049498e-6
2002,398,090230,"Tea, black: (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",2,Vegetable products,0.432,5.6710314194065304e-8
2002,398,090240,"Tea, black: (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",2,Vegetable products,5.848,7.676896236270692e-7
2002,398,090420,"Spices: fruits of the genus capsicum or pimenta, dried or crushed or ground",2,Vegetable products,35.091,4.606531563388763e-6
2002,398,091040,"Herbs: thyme, bay leaves",2,Vegetable products,0.51,6.694967647910488e-8
2002,398,100110,Cereals: durum wheat,2,Vegetable products,6173.346,8.103990539089728e-4
2002,398,100190,Cereals: meslin and wheat other than durum,2,Vegetable products,122278.44800000002,0.016051965752876568
2002,398,100300,Cereals: barley,2,Vegetable products,11785.672,0.0015471508382134214
2002,398,100400,Cereals: oats,2,Vegetable products,13.172,1.729139487417195e-6
2002,398,100510,"Cereals: maize (corn), seed",2,Vegetable products,162.438,2.132386578022125e-5
2002,398,100590,"Cereals: maize (corn), other than seed",2,Vegetable products,536.615,7.044353067418601e-5
2002,398,100640,"Cereals: rice, broken",2,Vegetable products,462.635,6.073188936845232e-5
2002,398,100820,Cereals: millet,2,Vegetable products,15.111,1.9836795319132427e-6
2002,398,110100,Wheat or meslin flour,2,Vegetable products,3560.839,4.6744513538074376e-4
2002,398,110210,Cereal flour: of rye,2,Vegetable products,6.891,9.046082757206112e-7
2002,398,110311,Cereal groats and meal: of wheat,2,Vegetable products,16.058,2.107995891963659e-6
2002,398,110319,Cereal groats and meal: n.e.s. in heading no. 1103,2,Vegetable products,21.442,2.8147744373822876e-6
2002,398,110430,"Cereal: germ of cereals, whole, rolled, flaked or ground",2,Vegetable products,3.73,4.896515554256102e-7
2002,398,120100,Soya beans: whether or not broken,2,Vegetable products,0.03,3.938216263476757e-9
2002,398,120220,"Ground-nuts: shelled, not roasted or otherwise cooked, whether or not broken",2,Vegetable products,27.087,3.555815464293164e-6
2002,398,120600,"Oil seeds: sunflower seeds, whether or not broken",2,Vegetable products,137.46699999999998,1.8045825836378646e-5
2002,398,120720,"Oil seeds: cotton seeds, whether or not broken",2,Vegetable products,3.166,4.156130896722471e-7
2002,398,120750,"Oil seeds: mustard seeds, whether or not broken",2,Vegetable products,16.729,2.196080662390089e-6
2002,398,120810,Flours and meals: of soya beans,2,Vegetable products,0.003,3.9382162634767573e-10
2002,398,120921,"Seed: lucerne (alfalfa) seed, of a kind used for sowing",2,Vegetable products,5.092,6.684465737874549e-7
2002,398,120999,"Seed: n.e.s. in heading no. 1209, of a kind used for sowing",2,Vegetable products,0.002,2.625477508984505e-10
2002,398,121110,"Liquorice roots used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes: fresh or dried, whether or not cut, crushed or powdered",2,Vegetable products,76.96300000000001,1.0103231276198723e-5
2002,398,121190,"Plants and parts (including seeds and fruits) n.e.s. in heading no. 1211, used primarily in perfumery, pharmacy or for insecticidal, fungicidal purposes: fresh or dried, whether or not cut, crushed or powdered",2,Vegetable products,265.73400000000004,3.4883932018624426e-5
2002,398,121230,"Apricot, peach (including nectarine) or plum stones and kernels: of a kind used primarily for human consumption",2,Vegetable products,535.049,7.023795578523252e-5
2002,398,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.s. in heading no. 1301",2,Vegetable products,0.623,8.178362440486732e-8
2002,398,130219,Vegetable saps and extracts: n.e.s. in item no. 1302.1,2,Vegetable products,50.841,6.674095101714061e-6
2002,398,140420,Vegetable products: cotton linters,2,Vegetable products,1539.435,2.0208759845217805e-4
2002,398,150600,"Animal fats and oils and their fractions: whether or not refined, but not chemically modified, n.e.s. in chapter 15",3,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,0.673,8.834731817732859e-8
2002,398,151219,"Vegetable oils: sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",3,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,62.338,8.183350847753803e-6
2002,398,151519,"Vegetable oils: linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",3,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,60.021,7.879189278337948e-6
2002,398,152000,"Glycerol, crude: glycerol waters and glycerol lyes",3,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,123.837,1.6256562914005707e-5
2002,398,152190,"Waxes, other than vegetable, n.e.s. in heading no. 1521: whether or not refined or coloured",3,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,5.569,7.310642123767353e-7
2002,398,160232,"Meat preparations: of the poultry of heading no. 0105, (ie of fowls of the species gallus domesticus)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",2.537,3.3304182201468444e-7
2002,398,160249,"Meat preparations: of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.s. in heading no. 1602",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",3.147,4.131188860387118e-7
2002,398,160250,"Meat preparations: of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",20.171,2.6479253416863224e-6
2002,398,160413,"Fish preparations: sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",6.127,8.043150348774031e-7
2002,398,160419,"Fish preparations: fish prepared or preserved, whole or in pieces (but not minced), n.e.s. in heading no. 1604",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",27.817,3.651645393371099e-6
2002,398,160420,"Fish preparations: fish minced or in forms n.e.s. in heading no. 1604, prepared or preserved",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",52.375,6.875469226653172e-6
2002,398,160430,Fish preparations: caviar and caviar substitutes,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1880.557,2.468680053931687e-4
2002,398,170199,"Sucrose: chemically pure, not containing added flavouring or colouring matter, in solid form",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",180.046,2.3635336179131208e-5
2002,398,170290,"Sugars: n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",2.672,3.5076379520032986e-7
2002,398,170490,"Sugar confectionery: (excluding chewing gum, including white chocolate), not containing cocoa",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",117.87,1.547325169920018e-5
2002,398,180631,"Chocolate and other food preparations containing cocoa: in blocks, slabs or bars, filled, weighing 2kg or less",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",6.304,8.275505108319159e-7
2002,398,180632,"Chocolate and other food preparations containing cocoa: in blocks, slabs or bars, (not filled), weighing 2kg or less",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7.989,1.0487469909638604e-6
2002,398,180690,Chocolate and other food preparations containing cocoa: n.e.s. in chapter 18,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",256.341,3.365087650652985e-5
2002,398,190219,"Food preparations: pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",68.194,8.952090662384467e-6
2002,398,190230,"Food preparations: pasta (excluding stuffed), cooked or otherwise prepared",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",2418.172,3.1744280994280393e-4
2002,398,190510,"Food preparations: crispbread, whether or not containing cocoa",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",6.781,8.901681494211963e-7
2002,398,190531,"Food preparations: sweet biscuits, whether or not containing cocoa",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1530.355,2.008956316630991e-4
2002,398,190532,"Food preparations: waffles and wafers, whether or not containing cocoa",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",163.65,2.148296971726571e-5
2002,398,190540,"Food preparations: rusks, toasted bread and similar toasted products, whether or not containing cocoa",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",26.749,3.511444894391326e-6
2002,398,190590,"Food preparations: bakers' wares n.e.s. in heading no. 1605, whether or not containing cocoa: communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",5.597,7.347398808893137e-7
2002,398,200110,"Vegetable preparations: cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",48.124,6.317423982118516e-6
2002,398,200190,"Vegetable preparations: vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",31.559,4.142872235302099e-6
2002,398,200290,"Vegetable preparations: tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1.502,1.971733609247363e-7
2002,398,200590,"Vegetable preparations: vegetables and mixtures of vegetables n.e.s. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",45.386,5.957996111138537e-6
2002,398,200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",14.754,1.9368147583778692e-6
2002,398,200799,"Jams, fruit jellies, marmalades, purees and pastes: of fruit or nuts n.e.s. in heading no. 2007, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",8.813,1.1569166643340221e-6
2002,398,200811,"Nuts: ground-nuts, whether or not containing added sugar, other sweetening matter or spirit",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",0.441,5.789177907310833e-8
2002,398,200912,"Juice: orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",4.074,5.348097685801436e-7
2002,398,200950,"Juice: tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",3.649,4.790183715142229e-7
2002,398,200961,"Juice: grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1.739,2.282852694062027e-7
2002,398,200971,"Juice: apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",9.461,1.24198213562512e-6
2002,398,200980,"Juice: of any single fruit or vegetable n.e.s. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7.589,9.962374407841704e-7
2002,398,200990,"Juices: mixtures, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",2.613,3.4301863654882556e-7
2002,398,210320,Sauces: tomato ketchup and other tomato sauces,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",3.576,4.694353786064295e-7
2002,398,210410,Soups and broths and preparations therefor,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",7.141,9.374267445829174e-7
2002,398,210610,Protein: concentrates and textured protein substances,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",17.999,2.362798484210605e-6
2002,398,210690,Food preparations: n.e.s. in item no. 2106.10,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",4.48,5.881069620125292e-7
2002,398,220190,"Waters: other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",0.017,2.2316558826368293e-9
2002,398,220210,"Waters: including mineral and aerated, containing added sugar or other sweetening matter or flavoured",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",15.51,2.0360578082174835e-6
2002,398,220290,"Non-alcoholic beverages: n.e.s. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",18.744,2.460597521420278e-6
2002,398,220300,Beer: made from malt,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",156.075,2.048857011073783e-5
2002,398,220430,"Grape must: n.e.s. in heading no. 2009, n.e.s. in item no. 2204.2",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",26.012999999999998,3.414827322060696e-6
2002,398,220860,Vodka,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",74.765,9.814691297961325e-6
2002,398,220890,"Spirits, liqueurs and other spirituous beverages: n.e.s. in heading no. 2208",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",39,5.119681142519784e-6
2002,398,230230,"Bran, sharps and other residues: of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1803.3029999999999,2.3672657341921422e-4
2002,398,230240,"Bran, sharps and other residues: of other cereals, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1.07,1.4046304673067102e-7
2002,398,230610,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of cotton seed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",3142.084,4.124735436670034e-4
2002,398,230630,"Oil-cake and other solid residues: whether or not ground or in the form of pellets, resulting from the extraction of sunflower seed oils",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",873.508,1.1466878039590185e-4
2002,398,230800,"Vegetable materials and vegetable waste, vegetable residues and by-products: whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",9.032,1.1856656430574025e-6
2002,398,230990,"Dog or cat food: (not put up for retail sale), used in animal feeding",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",22.419,2.9430290136961807e-06
2002,398,240110,"Tobacco, (not stemmed or stripped)",4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",9127.479000000001,0.0011981995414114192
2002,398,240120,Tobacco: partly or wholly stemmed or stripped,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",3.426,4.497442972890457e-7
2002,398,240220,Cigarettes: containing tobacco,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",1.091,1.4321979811510473e-7
2002,398,240399,Tobacco: other than homogenised or reconstituted or smoking,4,"Prepared foodstuffs; beverages, spirits and vinegar; tobacco and manufactured tobacco substitutes",24.567,3.2250052981611167e-6
2002,398,250100,Salt (including table salt and denatured salt): pure sodium chloride whether or not in aqueous solution: sea water,5,Mineral products,4.023,5.281148009322331e-7
